scope,observed_tier,patch,role,item_id,item_name,games,wins,losses,win_rate,holder_count,pick_rate,pick_rate_denominator,avg_final_slot,min_games_applied
overall,MIXED,16.1,BOTTOM,6675,ナヴォリ フリッカーブレード,17,9,8,0.5294117647058824,17,0.11038961038961038,154,2.235294117647059,15
overall,MIXED,16.4,ALL,6675,ナヴォリ フリッカーブレード,17,9,8,0.5294117647058824,17,0.03207547169811321,530,2.0588235294117645,15
overall,MIXED,16.9,ALL,2524,バンドルパイプ,17,9,8,0.5294117647058824,17,0.021518987341772152,790,2.6470588235294117,15
overall,MIXED,16.2,BOTTOM,1037,ピッケル,17,9,8,0.5294117647058824,17,0.11971830985915492,142,3.6470588235294117,15
overall,MIXED,14.23,BOTTOM,3363,ファーサイト オルタレーション,17,9,8,0.5294117647058824,17,0.40476190476190477,42,6.0,15
overall,MIXED,15.7,MIDDLE,3363,ファーサイト オルタレーション,17,9,8,0.5294117647058824,17,0.18478260869565216,92,6.0,15
overall,MIXED,15.19,ALL,3044,ファージ,17,9,8,0.5294117647058824,17,0.014782608695652174,1150,3.411764705882353,15
overall,MIXED,16.13,MIDDLE,1026,ブラスティング ワンド,17,9,8,0.5294117647058824,17,0.025835866261398176,658,3.5294117647058822,15
overall,MIXED,16.14,UTILITY,3071,ブラック クリーバー,17,9,8,0.5294117647058824,17,0.02442528735632184,696,1.8823529411764706,15
overall,MIXED,16.11,BOTTOM,3072,ブラッドサースター,17,9,8,0.5294117647058824,17,0.07203389830508475,236,2.176470588235294,15
overall,MIXED,14.21,JUNGLE,3047,プレート スチールキャップ,17,9,8,0.5294117647058824,17,0.30357142857142855,56,1.2941176470588236,15
overall,MIXED,15.16,UTILITY,3047,プレート スチールキャップ,17,9,8,0.5294117647058824,17,0.1574074074074074,108,3.5294117647058822,15
overall,MIXED,15.4,TOP,3047,プレート スチールキャップ,17,9,8,0.5294117647058824,17,0.3148148148148148,54,2.764705882352941,15
overall,MIXED,16.14,UTILITY,2525,プロトプラズム ハーネス,17,9,8,0.5294117647058824,17,0.02442528735632184,696,3.0588235294117645,15
overall,MIXED,16.11,ALL,6664,ホロウ レディアンス,17,9,8,0.5294117647058824,17,0.01440677966101695,1180,2.2941176470588234,15
overall,MIXED,15.1,ALL,3111,マーキュリー ブーツ,17,9,8,0.5294117647058824,17,0.08947368421052632,190,2.8823529411764706,15
overall,MIXED,16.16,TOP,1058,ムダニ デカイ ロッド,17,9,8,0.5294117647058824,17,0.025525525525525526,666,2.8823529411764706,15
overall,MIXED,15.22,JUNGLE,6653,ライアンドリーの仮面,17,9,8,0.5294117647058824,17,0.12878787878787878,132,2.3529411764705883,15
overall,MIXED,16.2,MIDDLE,3089,ラバドン デスキャップ,17,9,8,0.5294117647058824,17,0.11971830985915492,142,2.8823529411764706,15
overall,MIXED,15.22,JUNGLE,3153,ルインドキング ブレード,17,9,8,0.5294117647058824,17,0.12878787878787878,132,1.5294117647058822,15
overall,MIXED,16.3,ALL,3144,偵察兵のパチンコ,17,9,8,0.5294117647058824,17,0.019318181818181818,880,2.9411764705882355,15
overall,MIXED,15.22,MIDDLE,1052,増魔の書,17,9,8,0.5294117647058824,17,0.12878787878787878,132,3.823529411764706,15
overall,MIXED,16.4,ALL,6665,変幻自在のジャック＝ショー,17,9,8,0.5294117647058824,17,0.03207547169811321,530,2.5294117647058822,15
overall,MIXED,15.3,ALL,3084,心の鋼,17,9,8,0.5294117647058824,17,0.041463414634146344,410,1.4705882352941178,15
overall,MIXED,16.8,TOP,3084,心の鋼,17,9,8,0.5294117647058824,17,0.12142857142857143,140,1.588235294117647,15
overall,MIXED,16.11,UTILITY,3916,忘却のオーブ,17,9,8,0.5294117647058824,17,0.07203389830508475,236,3.6470588235294117,15
overall,MIXED,16.8,ALL,3916,忘却のオーブ,17,9,8,0.5294117647058824,17,0.024285714285714285,700,2.764705882352941,15
overall,MIXED,16.13,ALL,2010,英気満点ビスケット,17,9,8,0.5294117647058824,17,0.005167173252279635,3290,1.588235294117647,15
overall,MIXED,15.10,MIDDLE,2031,詰め替えポーション,17,9,8,0.5294117647058824,17,0.12318840579710146,138,1.4705882352941178,15
overall,MIXED,15.7,ALL,3175,連呪使いのブーツ,17,9,8,0.5294117647058824,17,0.03695652173913044,460,2.4705882352941178,15
overall,MIXED,16.14,UTILITY,2508,運命の灰,17,9,8,0.5294117647058824,17,0.02442528735632184,696,3.0588235294117645,15
overall,MIXED,15.10,UTILITY,3109,騎士の誓い,17,9,8,0.5294117647058824,17,0.12318840579710146,138,2.3529411764705883,15
overall,MIXED,15.24,UTILITY,2503,黒炎のトーチ,17,9,8,0.5294117647058824,17,0.049707602339181284,342,2.0,15
overall,MIXED,15.13,ALL,3123,エクスキューショナー コーリング,17,8,9,0.47058823529411764,17,0.017708333333333333,960,3.0,15
overall,MIXED,16.17,MIDDLE,3113,エーテル ウィスプ,17,8,9,0.47058823529411764,17,0.016865079365079364,1008,2.9411764705882355,15
overall,MIXED,15.21,UTILITY,3067,キンドルジェム,17,8,9,0.47058823529411764,17,0.1440677966101695,118,3.588235294117647,15
overall,MIXED,15.12,MIDDLE,2055,コントロール ワード,17,8,9,0.47058823529411764,17,0.16666666666666666,102,2.411764705882353,15
overall,MIXED,16.2,TOP,2055,コントロール ワード,17,8,9,0.47058823529411764,17,0.11971830985915492,142,1.5294117647058822,15
overall,MIXED,15.10,JUNGLE,6610,サンダード スカイ,17,8,9,0.47058823529411764,17,0.12318840579710146,138,1.5294117647058822,15
overall,MIXED,15.16,JUNGLE,6610,サンダード スカイ,17,8,9,0.47058823529411764,17,0.1574074074074074,108,1.7647058823529411,15
overall,MIXED,15.22,ALL,3068,サンファイア イージス,17,8,9,0.47058823529411764,17,0.025757575757575757,660,1.588235294117647,15
overall,MIXED,15.4,ALL,3871,ザズ＝ザクのレルムスパイク,17,8,9,0.47058823529411764,17,0.06296296296296296,270,0.4117647058823529,15
overall,MIXED,15.4,UTILITY,3871,ザズ＝ザクのレルムスパイク,17,8,9,0.47058823529411764,17,0.3148148148148148,54,0.4117647058823529,15
overall,MIXED,16.11,ALL,3086,ジール,17,8,9,0.47058823529411764,17,0.01440677966101695,1180,3.3529411764705883,15
overall,MIXED,15.13,UTILITY,3009,スイフトネス ブーツ,17,8,9,0.47058823529411764,17,0.08854166666666667,192,2.235294117647059,15
overall,MIXED,16.12,UTILITY,3009,スイフトネス ブーツ,17,8,9,0.47058823529411764,17,0.09550561797752809,178,3.0588235294117645,15
overall,MIXED,15.21,ALL,3053,ステラックの篭手,17,8,9,0.47058823529411764,17,0.0288135593220339,590,2.6470588235294117,15
overall,MIXED,16.4,ALL,4646,ストームサージ,17,8,9,0.47058823529411764,17,0.03207547169811321,530,3.0588235294117645,15
overall,MIXED,14.22,ALL,3190,ソラリのロケット,17,8,9,0.47058823529411764,17,0.05862068965517241,290,1.4705882352941178,15
overall,MIXED,14.22,UTILITY,3190,ソラリのロケット,17,8,9,0.47058823529411764,17,0.29310344827586204,58,1.4705882352941178,15
overall,MIXED,15.10,UTILITY,3020,ソーサラー シューズ,17,8,9,0.47058823529411764,17,0.12318840579710146,138,2.235294117647059,15
overall,MIXED,16.15,MIDDLE,3075,ソーンメイル,17,8,9,0.47058823529411764,17,0.020581113801452784,826,2.235294117647059,15
overall,MIXED,16.18,UTILITY,3075,ソーンメイル,17,8,9,0.47058823529411764,17,0.050595238095238096,336,2.8823529411764706,15
overall,MIXED,16.3,JUNGLE,3157,ゾーニャの砂時計,17,8,9,0.47058823529411764,17,0.09659090909090909,176,1.3529411764705883,15
overall,MIXED,16.17,TOP,3748,タイタン ハイドラ,17,8,9,0.47058823529411764,17,0.016865079365079364,1008,1.411764705882353,15
overall,MIXED,16.14,JUNGLE,1042,ダガー,17,8,9,0.47058823529411764,17,0.02442528735632184,696,3.6470588235294117,15
overall,MIXED,16.2,ALL,1031,チェイン ベスト,17,8,9,0.47058823529411764,17,0.023943661971830985,710,3.5294117647058822,15
overall,MIXED,15.20,ALL,6333,デス ダンス,17,8,9,0.47058823529411764,17,0.025757575757575757,660,1.4705882352941178,15
overall,MIXED,16.6,ALL,3742,デッド マン プレート,17,8,9,0.47058823529411764,17,0.02236842105263158,760,1.5294117647058822,15
overall,MIXED,14.20,TOP,3078,トリニティ フォース,17,8,9,0.47058823529411764,17,0.18478260869565216,92,1.7647058823529411,15
overall,MIXED,15.10,TOP,2021,トンネル掘り,17,8,9,0.47058823529411764,17,0.12318840579710146,138,3.1176470588235294,15
overall,MIXED,15.2,TOP,1054,ドラン シールド,17,8,9,0.47058823529411764,17,0.18478260869565216,92,0.8235294117647058,15
overall,MIXED,15.13,TOP,3181,ハルブレイカー,17,8,9,0.47058823529411764,17,0.08854166666666667,192,2.5294117647058822,15
overall,MIXED,16.6,BOTTOM,1037,ピッケル,17,8,9,0.47058823529411764,17,0.1118421052631579,152,4.0,15
overall,MIXED,16.6,JUNGLE,3071,ブラック クリーバー,17,8,9,0.47058823529411764,17,0.1118421052631579,152,1.2941176470588236,15
overall,MIXED,16.9,ALL,3877,ブラッドソング,17,8,9,0.47058823529411764,17,0.021518987341772152,790,0.5294117647058824,15
overall,MIXED,16.9,UTILITY,3877,ブラッドソング,17,8,9,0.47058823529411764,17,0.10759493670886076,158,0.5294117647058824,15
overall,MIXED,14.23,TOP,3047,プレート スチールキャップ,17,8,9,0.47058823529411764,17,0.40476190476190477,42,2.588235294117647,15
overall,MIXED,16.5,MIDDLE,3145,ヘクステック オルタネーター,17,8,9,0.47058823529411764,17,0.10493827160493827,162,3.6470588235294117,15
overall,MIXED,16.15,ALL,3155,ヘクスドリンカー,17,8,9,0.47058823529411764,17,0.004116222760290557,4130,2.764705882352941,15
overall,MIXED,15.19,MIDDLE,4628,ホライゾン フォーカス,17,8,9,0.47058823529411764,17,0.07391304347826087,230,2.2941176470588234,15
overall,MIXED,16.14,MIDDLE,6664,ホロウ レディアンス,17,8,9,0.47058823529411764,17,0.02442528735632184,696,1.4705882352941178,15
overall,MIXED,16.17,JUNGLE,3118,マリグナンス,17,8,9,0.47058823529411764,17,0.016865079365079364,1008,1.4705882352941178,15
overall,MIXED,15.21,MIDDLE,1058,ムダニ デカイ ロッド,17,8,9,0.47058823529411764,17,0.1440677966101695,118,3.411764705882353,15
overall,MIXED,16.5,JUNGLE,6653,ライアンドリーの仮面,17,8,9,0.47058823529411764,17,0.10493827160493827,162,1.2352941176470589,15
overall,MIXED,15.18,ALL,3035,ラスト ウィスパー,17,8,9,0.47058823529411764,17,0.026153846153846153,650,3.8823529411764706,15
overall,MIXED,16.5,ALL,3035,ラスト ウィスパー,17,8,9,0.47058823529411764,17,0.020987654320987655,810,3.176470588235294,15
overall,MIXED,15.15,ALL,3089,ラバドン デスキャップ,17,8,9,0.47058823529411764,17,0.041463414634146344,410,2.411764705882353,15
overall,MIXED,15.19,MIDDLE,3116,リーライ クリスタル セプター,17,8,9,0.47058823529411764,17,0.07391304347826087,230,1.8823529411764706,15
overall,MIXED,16.14,BOTTOM,3153,ルインドキング ブレード,17,8,9,0.47058823529411764,17,0.02442528735632184,696,1.2941176470588236,15
overall,MIXED,15.7,BOTTOM,3085,ルナーン ハリケーン,17,8,9,0.47058823529411764,17,0.18478260869565216,92,2.6470588235294117,15
overall,MIXED,15.18,JUNGLE,1028,ルビー クリスタル,17,8,9,0.47058823529411764,17,0.13076923076923078,130,3.6470588235294117,15
overall,MIXED,16.16,UTILITY,2003,体力ポーション,17,8,9,0.47058823529411764,17,0.025525525525525526,666,1.588235294117647,15
overall,MIXED,15.12,MIDDLE,1052,増魔の書,17,8,9,0.47058823529411764,17,0.16666666666666666,102,3.411764705882353,15
overall,MIXED,15.15,MIDDLE,1052,増魔の書,17,8,9,0.47058823529411764,17,0.2073170731707317,82,3.6470588235294117,15
overall,MIXED,16.11,UTILITY,1052,増魔の書,17,8,9,0.47058823529411764,17,0.07203389830508475,236,4.294117647058823,15
overall,MIXED,16.13,MIDDLE,4005,帝国の指令,17,8,9,0.47058823529411764,17,0.025835866261398176,658,2.764705882352941,15
overall,MIXED,16.2,ALL,2502,終わりなき絶望,17,8,9,0.47058823529411764,17,0.023943661971830985,710,2.823529411764706,15
overall,MIXED,15.14,ALL,3876,至点のソリ,17,8,9,0.47058823529411764,17,0.03695652173913044,460,0.23529411764705882,15
overall,MIXED,15.14,UTILITY,3876,至点のソリ,17,8,9,0.47058823529411764,17,0.18478260869565216,92,0.23529411764705882,15
overall,MIXED,16.14,ALL,2501,覇王のブラッドメイル,17,8,9,0.47058823529411764,17,0.004885057471264368,3480,2.411764705882353,15
overall,MIXED,15.10,ALL,2022,輝きのモート,17,8,9,0.47058823529411764,17,0.02463768115942029,690,4.352941176470588,15
overall,MIXED,16.6,JUNGLE,2510,黄昏と暁,17,8,9,0.47058823529411764,17,0.1118421052631579,152,1.2352941176470589,15
overall,MIXED,16.1,MIDDLE,2503,黒炎のトーチ,17,8,9,0.47058823529411764,17,0.11038961038961038,154,2.0,15
overall,MIXED,15.12,ALL,1038,B. F. ソード,17,7,10,0.4117647058823529,17,0.03333333333333333,510,3.7058823529411766,15
overall,MIXED,15.22,ALL,2422,ちょっとだけ魔法がかった靴,17,7,10,0.4117647058823529,17,0.025757575757575757,660,3.5294117647058822,15
overall,MIXED,15.17,ALL,6673,イモータル シールドボウ,17,7,10,0.4117647058823529,17,0.020987654320987655,810,2.4705882352941178,15
overall,MIXED,15.15,MIDDLE,3364,オラクル レンズ,17,7,10,0.4117647058823529,17,0.2073170731707317,82,6.0,15
overall,MIXED,16.12,MIDDLE,3364,オラクル レンズ,17,7,10,0.4117647058823529,17,0.09550561797752809,178,6.0,15
overall,MIXED,16.17,BOTTOM,3364,オラクル レンズ,17,7,10,0.4117647058823529,17,0.016865079365079364,1008,6.0,15
overall,MIXED,16.11,ALL,3172,ガンメタル ブーツ,17,7,10,0.4117647058823529,17,0.01440677966101695,1180,1.8235294117647058,15
overall,MIXED,16.11,MIDDLE,3172,ガンメタル ブーツ,17,7,10,0.4117647058823529,17,0.07203389830508475,236,1.8235294117647058,15
overall,MIXED,15.9,UTILITY,3067,キンドルジェム,17,7,10,0.4117647058823529,17,0.19767441860465115,86,3.764705882352941,15
overall,MIXED,16.16,TOP,3067,キンドルジェム,17,7,10,0.4117647058823529,17,0.025525525525525526,666,3.8823529411764706,15
overall,MIXED,16.5,UTILITY,3067,キンドルジェム,17,7,10,0.4117647058823529,17,0.10493827160493827,162,3.2941176470588234,15
overall,MIXED,15.2,ALL,4646,ストームサージ,17,7,10,0.4117647058823529,17,0.03695652173913044,460,1.7647058823529411,15
overall,MIXED,15.9,ALL,4646,ストームサージ,17,7,10,0.4117647058823529,17,0.03953488372093023,430,2.823529411764706,15
overall,MIXED,16.14,JUNGLE,3211,スペクター カウル,17,7,10,0.4117647058823529,17,0.02442528735632184,696,2.5294117647058822,15
overall,MIXED,15.23,ALL,3040,セラフ エンブレイス,17,7,10,0.4117647058823529,17,0.029310344827586206,580,2.0,15
overall,MIXED,16.10,MIDDLE,3040,セラフ エンブレイス,17,7,10,0.4117647058823529,17,0.07657657657657657,222,1.9411764705882353,15
overall,MIXED,15.18,JUNGLE,3020,ソーサラー シューズ,17,7,10,0.4117647058823529,17,0.13076923076923078,130,3.235294117647059,15
overall,MIXED,15.18,UTILITY,3020,ソーサラー シューズ,17,7,10,0.4117647058823529,17,0.13076923076923078,130,2.8823529411764706,15
overall,MIXED,15.21,JUNGLE,3020,ソーサラー シューズ,17,7,10,0.4117647058823529,17,0.1440677966101695,118,2.4705882352941178,15
overall,MIXED,15.18,UTILITY,3075,ソーンメイル,17,7,10,0.4117647058823529,17,0.13076923076923078,130,3.588235294117647,15
overall,MIXED,15.14,ALL,3157,ゾーニャの砂時計,17,7,10,0.4117647058823529,17,0.03695652173913044,460,1.6470588235294117,15
overall,MIXED,15.23,ALL,3870,ドリーム メーカー,17,7,10,0.4117647058823529,17,0.029310344827586206,580,0.35294117647058826,15
overall,MIXED,15.23,UTILITY,3870,ドリーム メーカー,17,7,10,0.4117647058823529,17,0.14655172413793102,116,0.35294117647058826,15
overall,MIXED,16.14,TOP,3115,ナッシャー トゥース,17,7,10,0.4117647058823529,17,0.02442528735632184,696,2.5294117647058822,15
overall,MIXED,15.7,ALL,1033,ヌルマジック マント,17,7,10,0.4117647058823529,17,0.03695652173913044,460,3.6470588235294117,15
overall,MIXED,16.9,BOTTOM,3046,ファントム ダンサー,17,7,10,0.4117647058823529,17,0.10759493670886076,158,2.176470588235294,15
overall,MIXED,16.9,MIDDLE,3363,ファーサイト オルタレーション,17,7,10,0.4117647058823529,17,0.10759493670886076,158,6.0,15
overall,MIXED,15.18,ALL,3072,ブラッドサースター,17,7,10,0.4117647058823529,17,0.026153846153846153,650,1.9411764705882353,15
overall,MIXED,15.11,ALL,3145,ヘクステック オルタネーター,17,7,10,0.4117647058823529,17,0.03207547169811321,530,3.5294117647058822,15
overall,MIXED,15.17,ALL,6664,ホロウ レディアンス,17,7,10,0.4117647058823529,17,0.020987654320987655,810,1.8235294117647058,15
overall,MIXED,15.24,UTILITY,3111,マーキュリー ブーツ,17,7,10,0.4117647058823529,17,0.049707602339181284,342,3.411764705882353,15
overall,MIXED,16.10,ALL,3042,ムラマナ,17,7,10,0.4117647058823529,17,0.015315315315315315,1110,1.411764705882353,15
overall,MIXED,16.16,JUNGLE,3033,モータル リマインダー,17,7,10,0.4117647058823529,17,0.025525525525525526,666,2.588235294117647,15
overall,MIXED,16.6,ALL,3032,ユン・タル ワイルドアロー,17,7,10,0.4117647058823529,17,0.02236842105263158,760,1.7058823529411764,15
overall,MIXED,15.23,JUNGLE,6653,ライアンドリーの仮面,17,7,10,0.4117647058823529,17,0.14655172413793102,116,1.2941176470588236,15
overall,MIXED,16.17,TOP,3143,ランデュイン オーメン,17,7,10,0.4117647058823529,17,0.016865079365079364,1008,1.6470588235294117,15
overall,MIXED,14.24,ALL,3153,ルインドキング ブレード,17,7,10,0.4117647058823529,17,0.068,250,1.588235294117647,15
overall,MIXED,15.20,UTILITY,1028,ルビー クリスタル,17,7,10,0.4117647058823529,17,0.12878787878787878,132,4.588235294117647,15
overall,MIXED,16.11,JUNGLE,1028,ルビー クリスタル,17,7,10,0.4117647058823529,17,0.07203389830508475,236,4.176470588235294,15
overall,MIXED,16.11,ALL,6657,ロッド オブ エイジス,17,7,10,0.4117647058823529,17,0.01440677966101695,1180,2.0588235294117645,15
overall,MIXED,16.10,ALL,3144,偵察兵のパチンコ,17,7,10,0.4117647058823529,17,0.015315315315315315,1110,3.176470588235294,15
overall,MIXED,16.17,ALL,2152,力のエリクサー,17,7,10,0.4117647058823529,17,0.003373015873015873,5040,1.7058823529411764,15
overall,MIXED,16.13,BOTTOM,3070,女神の涙,17,7,10,0.4117647058823529,17,0.025835866261398176,658,2.4705882352941178,15
overall,MIXED,16.7,ALL,3070,女神の涙,17,7,10,0.4117647058823529,17,0.02207792207792208,770,1.4705882352941178,15
overall,MIXED,16.9,ALL,3142,妖夢の霊剣,17,7,10,0.4117647058823529,17,0.021518987341772152,790,2.0,15
overall,MIXED,16.14,UTILITY,4005,帝国の指令,17,7,10,0.4117647058823529,17,0.02442528735632184,696,2.176470588235294,15
overall,MIXED,16.12,ALL,2010,英気満点ビスケット,17,7,10,0.4117647058823529,17,0.019101123595505618,890,1.6470588235294117,15
overall,MIXED,14.20,TOP,2031,詰め替えポーション,17,7,10,0.4117647058823529,17,0.18478260869565216,92,1.411764705882353,15
overall,MIXED,15.15,MIDDLE,2031,詰め替えポーション,17,7,10,0.4117647058823529,17,0.2073170731707317,82,1.2352941176470589,15
overall,MIXED,16.13,MIDDLE,2508,運命の灰,17,7,10,0.4117647058823529,17,0.025835866261398176,658,3.176470588235294,15
overall,MIXED,16.18,ALL,2508,運命の灰,17,7,10,0.4117647058823529,17,0.01011904761904762,1680,3.4705882352941178,15
overall,MIXED,15.18,BOTTOM,6676,コレクター,17,6,11,0.35294117647058826,17,0.13076923076923078,130,2.0,15
overall,MIXED,16.5,JUNGLE,6676,コレクター,17,6,11,0.35294117647058826,17,0.10493827160493827,162,1.588235294117647,15
overall,MIXED,16.18,JUNGLE,6610,サンダード スカイ,17,6,11,0.35294117647058826,17,0.050595238095238096,336,2.411764705882353,15
overall,MIXED,15.2,ALL,1011,ジャイアント ベルト,17,6,11,0.35294117647058826,17,0.03695652173913044,460,3.3529411764705883,15
overall,MIXED,16.12,ALL,1101,スコーチクロウの幼体,17,6,11,0.35294117647058826,17,0.019101123595505618,890,0.0,15
overall,MIXED,16.12,JUNGLE,1101,スコーチクロウの幼体,17,6,11,0.35294117647058826,17,0.09550561797752809,178,0.0,15
overall,MIXED,15.16,ALL,3053,ステラックの篭手,17,6,11,0.35294117647058826,17,0.03148148148148148,540,2.4705882352941178,15
overall,MIXED,14.22,ALL,6631,ストライドブレイカー,17,6,11,0.35294117647058826,17,0.05862068965517241,290,1.3529411764705883,15
overall,MIXED,16.11,TOP,6631,ストライドブレイカー,17,6,11,0.35294117647058826,17,0.07203389830508475,236,1.2941176470588236,15
overall,MIXED,16.11,MIDDLE,4646,ストームサージ,17,6,11,0.35294117647058826,17,0.07203389830508475,236,2.3529411764705883,15
overall,MIXED,16.2,ALL,4646,ストームサージ,17,6,11,0.35294117647058826,17,0.023943661971830985,710,2.3529411764705883,15
overall,MIXED,15.5,ALL,3020,ソーサラー シューズ,17,6,11,0.35294117647058826,17,0.17,100,2.3529411764705883,15
overall,MIXED,15.6,ALL,3020,ソーサラー シューズ,17,6,11,0.35294117647058826,17,0.2125,80,2.7058823529411766,15
overall,MIXED,16.14,UTILITY,1031,チェイン ベスト,17,6,11,0.35294117647058826,17,0.02442528735632184,696,3.823529411764706,15
overall,MIXED,15.3,ALL,2021,トンネル掘り,17,6,11,0.35294117647058826,17,0.041463414634146344,410,3.176470588235294,15
overall,MIXED,15.20,BOTTOM,3036,ドミニク リガード,17,6,11,0.35294117647058826,17,0.12878787878787878,132,3.176470588235294,15
overall,MIXED,15.4,MIDDLE,1056,ドラン リング,17,6,11,0.35294117647058826,17,0.3148148148148148,54,0.7647058823529411,15
overall,MIXED,16.2,ALL,6675,ナヴォリ フリッカーブレード,17,6,11,0.35294117647058826,17,0.023943661971830985,710,1.7647058823529411,15
overall,MIXED,16.15,TOP,1033,ヌルマジック マント,17,6,11,0.35294117647058826,17,0.020581113801452784,826,3.2941176470588234,15
overall,MIXED,14.22,ALL,3071,ブラック クリーバー,17,6,11,0.35294117647058826,17,0.05862068965517241,290,1.7647058823529411,15
overall,MIXED,16.5,BOTTOM,3072,ブラッドサースター,17,6,11,0.35294117647058826,17,0.10493827160493827,162,2.0,15
overall,MIXED,15.20,UTILITY,3047,プレート スチールキャップ,17,6,11,0.35294117647058826,17,0.12878787878787878,132,3.1176470588235294,15
overall,MIXED,15.20,ALL,3145,ヘクステック オルタネーター,17,6,11,0.35294117647058826,17,0.025757575757575757,660,3.7058823529411766,15
overall,MIXED,16.9,MIDDLE,3145,ヘクステック オルタネーター,17,6,11,0.35294117647058826,17,0.10759493670886076,158,3.764705882352941,15
overall,MIXED,15.24,JUNGLE,3118,マリグナンス,17,6,11,0.35294117647058826,17,0.049707602339181284,342,1.1176470588235294,15
overall,MIXED,16.12,MIDDLE,3118,マリグナンス,17,6,11,0.35294117647058826,17,0.09550561797752809,178,2.411764705882353,15
overall,MIXED,16.11,ALL,1043,リカーブ ボウ,17,6,11,0.35294117647058826,17,0.01440677966101695,1180,3.6470588235294117,15
overall,MIXED,16.11,ALL,3100,リッチ ベイン,17,6,11,0.35294117647058826,17,0.01440677966101695,1180,1.8235294117647058,15
overall,MIXED,16.5,JUNGLE,3153,ルインドキング ブレード,17,6,11,0.35294117647058826,17,0.10493827160493827,162,1.3529411764705883,15
overall,MIXED,16.15,UTILITY,3802,ロスト チャプター,17,6,11,0.35294117647058826,17,0.020581113801452784,826,2.6470588235294117,15
overall,MIXED,15.12,JUNGLE,1036,ロング ソード,17,6,11,0.35294117647058826,17,0.16666666666666666,102,3.2941176470588234,15
overall,MIXED,16.5,JUNGLE,1036,ロング ソード,17,6,11,0.35294117647058826,17,0.10493827160493827,162,3.411764705882353,15
overall,MIXED,16.9,JUNGLE,1036,ロング ソード,17,6,11,0.35294117647058826,17,0.10759493670886076,158,3.588235294117647,15
overall,MIXED,15.10,MIDDLE,1052,増魔の書,17,6,11,0.35294117647058826,17,0.12318840579710146,138,3.588235294117647,15
overall,MIXED,15.18,MIDDLE,1052,増魔の書,17,6,11,0.35294117647058826,17,0.13076923076923078,130,3.1176470588235294,15
overall,MIXED,16.14,UTILITY,3070,女神の涙,17,6,11,0.35294117647058826,17,0.02442528735632184,696,1.8823529411764706,15
overall,MIXED,16.17,BOTTOM,3070,女神の涙,17,6,11,0.35294117647058826,17,0.016865079365079364,1008,2.176470588235294,15
overall,MIXED,16.15,TOP,3073,実験的ヘクスプレート,17,6,11,0.35294117647058826,17,0.020581113801452784,826,2.5294117647058822,15
overall,MIXED,15.13,ALL,3916,忘却のオーブ,17,6,11,0.35294117647058826,17,0.017708333333333333,960,3.235294117647059,15
overall,MIXED,16.5,ALL,3147,悲愴な仮面,17,6,11,0.35294117647058826,17,0.020987654320987655,810,2.6470588235294117,15
overall,MIXED,15.24,ALL,2422,ちょっとだけ魔法がかった靴,17,5,12,0.29411764705882354,17,0.009941520467836258,1710,3.7058823529411766,15
overall,MIXED,15.24,TOP,3123,エクスキューショナー コーリング,17,5,12,0.29411764705882354,17,0.049707602339181284,342,3.176470588235294,15
overall,MIXED,16.8,ALL,3508,エッセンス リーバー,17,5,12,0.29411764705882354,17,0.024285714285714285,700,1.5294117647058822,15
overall,MIXED,16.1,ALL,3172,ガンメタル ブーツ,17,5,12,0.29411764705882354,17,0.02207792207792208,770,2.411764705882353,15
overall,MIXED,16.1,MIDDLE,3172,ガンメタル ブーツ,17,5,12,0.29411764705882354,17,0.11038961038961038,154,2.411764705882353,15
overall,MIXED,16.1,ALL,4646,ストームサージ,17,5,12,0.29411764705882354,17,0.02207792207792208,770,2.176470588235294,15
overall,MIXED,16.10,TOP,3075,ソーンメイル,17,5,12,0.29411764705882354,17,0.07657657657657657,222,2.5294117647058822,15
overall,MIXED,16.16,TOP,3036,ドミニク リガード,17,5,12,0.29411764705882354,17,0.025525525525525526,666,2.5294117647058822,15
overall,MIXED,16.18,MIDDLE,3152,ヘクステック ロケットベルト,17,5,12,0.29411764705882354,17,0.050595238095238096,336,1.3529411764705883,15
overall,MIXED,15.12,TOP,3111,マーキュリー ブーツ,17,5,12,0.29411764705882354,17,0.16666666666666666,102,2.5294117647058822,15
overall,MIXED,16.2,ALL,3032,ユン・タル ワイルドアロー,17,5,12,0.29411764705882354,17,0.023943661971830985,710,1.2941176470588236,15
overall,MIXED,15.22,ALL,6657,ロッド オブ エイジス,17,5,12,0.29411764705882354,17,0.025757575757575757,660,2.411764705882353,15
overall,MIXED,16.15,UTILITY,3070,女神の涙,17,5,12,0.29411764705882354,17,0.020581113801452784,826,2.2941176470588234,15
overall,MIXED,16.14,MIDDLE,1029,クロース アーマー,17,4,13,0.23529411764705882,17,0.02442528735632184,696,3.9411764705882355,15
overall,MIXED,16.2,UTILITY,3009,スイフトネス ブーツ,17,4,13,0.23529411764705882,17,0.11971830985915492,142,2.1176470588235294,15
overall,MIXED,15.17,ALL,1042,ダガー,17,4,13,0.23529411764705882,17,0.020987654320987655,810,4.176470588235294,15
overall,MIXED,15.17,JUNGLE,3078,トリニティ フォース,17,4,13,0.23529411764705882,17,0.10493827160493827,162,1.2941176470588236,15
overall,MIXED,14.20,ALL,3145,ヘクステック オルタネーター,17,4,13,0.23529411764705882,17,0.03695652173913044,460,3.411764705882353,15
